322, 12:5:5, 0, 0.000000, 0.000000, 0.00, 85496.00, 19.69, 21.50, 8, 6, 8, 0
328, 12:5:12, 0, 0.000000, 0.000000, 0.00, 85500.75, 19.63, 21.50, 8, 6, 10, 0
335, 12:5:18, 0, 0.000000, 0.000000, 0.00, 85496.25, 19.50, 21.50, 4, 4, 8, 2
341, 12:5:25, 0, 0.000000, 0.000000, 0.00, 85495.00, 19.44, 21.50, 6, 10, 2, 0
348, 12:5:31, 0, 0.000000, 0.000000, 0.00, 85498.25, 19.31, 21.50, 2, 2, 2, 0
354, 12:5:37, 0, 0.000000, 0.000000, 0.00, 85498.00, 19.25, 21.50, 6, 2, 4, 0
361, 12:5:44, 0, 0.000000, 0.000000, 0.00, 85503.75, 19.19, 21.00, 0, 4, 4, 0
367, 12:5:50, 0, 0.000000, 0.000000, 0.00, 85506.75, 19.06, 21.00, 6, 2, 4, 0
374, 12:5:57, 0, 0.000000, 0.000000, 0.00, 85506.75, 19.00, 21.00, 6, 4, 2, 2
380, 12:6:3, 0, 0.000000, 0.000000, 0.00, 85506.25, 18.94, 21.00, 4, 4, 4, 0
387, 12:6:10, 0, 0.000000, 0.000000, 0.00, 85505.25, 18.88, 21.00, 10, 4, 6, 0
393, 12:6:16, 0, 0.000000, 0.000000, 0.00, 85510.25, 18.75, 20.50, 4, 2, 8, 0
400, 12:6:23, 0, 0.000000, 0.000000, 0.00, 85515.50, 18.69, 20.50, 4, 4, 8, 2
406, 12:6:29, 0, 0.000000, 0.000000, 0.00, 85520.00, 18.63, 20.50, 2, 4, 8, 0
413, 12:6:36, 0, 0.000000, 0.000000, 0.00, 85521.25, 18.56, 20.50, 12, 8, 2, 2
419, 12:6:42, 0, 0.000000, 0.000000, 0.00, 85520.00, 18.50, 20.50, 2, 0, 6, 0
426, 12:6:49, 0, 0.000000, 0.000000, 0.00, 85518.50, 18.44, 20.00, 2, 8, 4, 0
432, 12:6:55, 0, 0.000000, 0.000000, 0.00, 85515.75, 18.38, 20.00, 6, 4, 4, 2
439, 12:7:2, 0, 0.000000, 0.000000, 0.00, 85513.25, 18.31, 20.00, 4, 6, 2, 2
445, 12:7:8, 0, 0.000000, 0.000000, 0.00, 85511.25, 18.25, 20.00, 4, 8, 0, 0
452, 12:7:15, 0, 0.000000, 0.000000, 0.00, 85508.00, 18.19, 20.00, 4, 6, 6, 0
458, 12:7:21, 0, 0.000000, 0.000000, 0.00, 85509.00, 18.13, 20.00, 2, 4, 12, 0
465, 12:7:28, 0, 0.000000, 0.000000, 0.00, 85505.75, 18.06, 19.50, 0, 2, 4, 2
471, 12:7:34, 0, 0.000000, 0.000000, 0.00, 85505.50, 18.00, 19.50, 2, 10, 6, 0
478, 12:7:41, 0, 0.000000, 0.000000, 0.00, 85505.00, 17.94, 19.50, 2, 2, 8, 0
484, 12:7:47, 0, 0.000000, 0.000000, 0.00, 85505.00, 17.88, 19.50, 6, 4, 6, 0
491, 12:7:54, 0, 0.000000, 0.000000, 0.00, 85507.25, 17.81, 19.50, 4, 6, 4, 0
497, 12:8:0, 0, 0.000000, 0.000000, 0.00, 85508.75, 17.81, 19.50, 10, 4, 2, 0
504, 12:8:7, 0, 0.000000, 0.000000, 0.00, 85511.75, 17.75, 19.50, 4, 4, 0, 0
510, 12:8:13, 0, 0.000000, 0.000000, 0.00, 85511.50, 17.69, 19.00, 12, 4, 6, 0
517, 12:8:20, 0, 0.000000, 0.000000, 0.00, 85510.25, 17.63, 19.00, 2, 0, 4, 0
523, 12:8:26, 0, 0.000000, 0.000000, 0.00, 85517.75, 17.56, 19.00, 2, 6, 6, 2
530, 12:8:33, 0, 0.000000, 0.000000, 0.00, 85514.75, 17.50, 19.00, 6, 0, 0, 0
536, 12:8:39, 0, 0.000000, 0.000000, 0.00, 85512.25, 17.50, 19.00, 6, 4, 2, 0
543, 12:8:46, 0, 0.000000, 0.000000, 0.00, 85512.50, 17.44, 19.00, 8, 8, 2, 4
549, 12:8:52, 0, 0.000000, 0.000000, 0.00, 85510.25, 17.38, 19.00, 4, 4, 4, 2
556, 12:8:59, 0, 0.000000, 0.000000, 0.00, 85507.50, 17.31, 18.50, 6, 8, 4, 2
562, 12:9:5, 0, 0.000000, 0.000000, 0.00, 85506.50, 17.25, 18.50, 6, 10, 8, 4
569, 12:9:12, 0, 0.000000, 0.000000, 0.00, 85501.50, 17.19, 18.50, 4, 2, 0, 0
575, 12:9:18, 0, 0.000000, 0.000000, 0.00, 85503.75, 17.19, 18.50, 8, 8, 10, 2
582, 12:9:25, 0, 0.000000, 0.000000, 0.00, 85504.25, 17.13, 18.50, 4, 6, 2, 0
588, 12:9:31, 0, 0.000000, 0.000000, 0.00, 85502.25, 17.06, 18.50, 0, 10, 6, 0
595, 12:9:38, 0, 0.000000, 0.000000, 0.00, 85500.50, 17.00, 18.50, 6, 10, 2, 0
601, 12:9:44, 0, 0.000000, 0.000000, 0.00, 85501.00, 17.00, 18.00, 2, 6, 4, 0
608, 12:9:51, 0, 0.000000, 0.000000, 0.00, 85500.75, 16.94, 18.00, 2, 0, 2, 0
614, 12:9:57, 0, 0.000000, 0.000000, 0.00, 85498.50, 16.88, 18.00, 10, 8, 4, 0
621, 12:10:4, 0, 0.000000, 0.000000, 0.00, 85497.75, 16.81, 18.00, 2, 4, 10, 2
627, 12:10:10, 0, 0.000000, 0.000000, 0.00, 85494.00, 16.75, 18.00, 2, 2, 6, 0
634, 12:10:17, 0, 0.000000, 0.000000, 0.00, 85498.00, 16.75, 18.00, 8, 4, 4, 0
640, 12:10:23, 0, 0.000000, 0.000000, 0.00, 85494.25, 16.69, 18.00, 4, 6, 8, 0
647, 12:10:30, 0, 0.000000, 0.000000, 0.00, 85492.00, 16.63, 18.00, 2, 10, 6, 0
653, 12:10:36, 0, 0.000000, 0.000000, 0.00, 85488.00, 16.63, 17.50, 2, 10, 2, 0
660, 12:10:43, 0, 0.000000, 0.000000, 0.00, 85491.50, 16.56, 17.50, 6, 10, 0, 2
666, 12:10:49, 0, 0.000000, 0.000000, 0.00, 85495.25, 16.50, 17.50, 2, 8, 6, 4
673, 12:10:56, 0, 0.000000, 0.000000, 0.00, 85497.25, 16.44, 17.50, 6, 0, 6, 0
679, 12:11:2, 0, 0.000000, 0.000000, 0.00, 85495.00, 16.38, 17.50, 2, 2, 10, 2
686, 12:11:9, 0, 0.000000, 0.000000, 0.00, 85496.50, 16.38, 17.50, 4, 0, 0, 0
692, 12:11:15, 0, 0.000000, 0.000000, 0.00, 85499.00, 16.31, 17.50, 8, 2, 0, 2
699, 12:11:22, 0, 0.000000, 0.000000, 0.00, 85504.00, 16.25, 17.50, 12, 0, 8, 0
705, 12:11:28, 0, 0.000000, 0.000000, 0.00, 85502.00, 16.19, 17.00, 2, 4, 4, 0
712, 12:11:35, 0, 0.000000, 0.000000, 0.00, 85505.25, 16.19, 17.00, 4, 2, 4, 0
718, 12:11:41, 0, 0.000000, 0.000000, 0.00, 85504.75, 16.13, 17.00, 2, 4, 12, 4
725, 12:11:48, 0, 0.000000, 0.000000, 0.00, 85503.25, 16.06, 17.00, 2, 2, 6, 0
731, 12:11:54, 0, 0.000000, 0.000000, 0.00, 85505.00, 16.00, 17.00, 2, 2, 4, 0
738, 12:12:1, 0, 0.000000, 0.000000, 0.00, 85503.00, 15.94, 17.00, 6, 4, 2, 0
744, 12:12:7, 0, 0.000000, 0.000000, 0.00, 85502.75, 15.94, 17.00, 4, 4, 4, 2
750, 12:12:14, 0, 0.000000, 0.000000, 0.00, 85500.00, 15.88, 16.50, 6, 2, 6, 0
757, 12:12:20, 0, 0.000000, 0.000000, 0.00, 85498.50, 15.81, 16.50, 8, 4, 2, 0
763, 12:12:27, 0, 0.000000, 0.000000, 0.00, 85499.50, 15.75, 16.50, 8, 6, 4, 4
770, 12:12:33, 0, 0.000000, 0.000000, 0.00, 85500.25, 15.75, 16.50, 4, 2, 6, 0
776, 12:12:40, 0, 0.000000, 0.000000, 0.00, 85500.50, 15.69, 16.50, 2, 4, 0, 0
783, 12:12:46, 0, 0.000000, 0.000000, 0.00, 85500.25, 15.63, 16.50, 2, 2, 4, 2
789, 12:12:53, 0, 0.000000, 0.000000, 0.00, 85495.00, 15.56, 16.50, 6, 4, 2, 0
796, 12:12:59, 0, 0.000000, 0.000000, 0.00, 85503.25, 15.50, 16.50, 10, 0, 12, 0
802, 12:13:6, 0, 0.000000, 0.000000, 0.00, 85502.00, 15.44, 16.50, 4, 4, 6, 0
809, 12:13:12, 0, 0.000000, 0.000000, 0.00, 85502.50, 15.44, 16.50, 2, 2, 12, 0
815, 12:13:19, 0, 0.000000, 0.000000, 0.00, 85506.75, 15.38, 16.00, 0, 2, 6, 0
822, 12:13:25, 0, 0.000000, 0.000000, 0.00, 85504.75, 15.31, 16.00, 4, 4, 0, 0
828, 12:13:32, 0, 0.000000, 0.000000, 0.00, 85509.50, 15.25, 16.00, 4, 4, 2, 0
834, 12:13:38, 0, 0.000000, 0.000000, 0.00, 85512.00, 15.25, 16.00, 4, 4, 4, 2
841, 12:13:44, 0, 0.000000, 0.000000, 0.00, 85510.00, 15.19, 16.00, 2, 4, 4, 0
847, 12:13:51, 0, 0.000000, 0.000000, 0.00, 85513.75, 15.13, 16.00, 2, 4, 2, 0
854, 12:13:57, 0, 0.000000, 0.000000, 0.00, 85511.25, 15.06, 16.00, 2, 8, 0, 0
860, 12:14:4, 0, 0.000000, 0.000000, 0.00, 85513.25, 15.00, 15.50, 2, 2, 4, 0
867, 12:14:10, 0, 0.000000, 0.000000, 0.00, 85513.25, 14.94, 15.50, 10, 4, 0, 0
873, 12:14:17, 0, 0.000000, 0.000000, 0.00, 85512.50, 14.88, 15.50, 4, 6, 0, 0
880, 12:14:23, 0, 0.000000, 0.000000, 0.00, 85516.25, 14.88, 15.50, 8, 6, 8, 2
886, 12:14:30, 0, 0.000000, 0.000000, 0.00, 85517.00, 14.81, 15.50, 2, 0, 4, 0
893, 12:14:36, 0, 0.000000, 0.000000, 0.00, 85517.25, 14.75, 15.50, 6, 4, 0, 0
